timestamp,server,cpu,memory,disk
2025-05-06 09:59:59.854133,server_1,27.98,25.23,69.08
2025-05-06 09:59:59.854133,server_2,88.19,94.28,91.01
2025-05-06 09:59:59.854133,server_3,26.98,66.3,61.11
2025-05-06 09:59:59.854133,server_4,73.17,80.82,37.69
2025-05-06 09:59:59.854133,server_5,85.0,54.4,83.61
2025-05-06 09:44:59.854133,server_1,75.32,53.56,56.82
2025-05-06 09:44:59.854133,server_2,32.54,25.96,45.78
2025-05-06 09:44:59.854133,server_3,70.51,74.77,23.9
2025-05-06 09:44:59.854133,server_4,83.47,41.7,43.22
2025-05-06 09:44:59.854133,server_5,5.17,68.82,95.4
2025-05-06 09:29:59.854133,server_1,64.6,38.56,84.38
2025-05-06 09:29:59.854133,server_2,55.42,51.96,61.78
2025-05-06 09:29:59.854133,server_3,41.98,85.22,56.19
2025-05-06 09:29:59.854133,server_4,18.78,21.95,76.86
2025-05-06 09:29:59.854133,server_5,22.75,74.65,49.21
2025-05-06 09:14:59.854133,server_1,75.71,68.09,40.85
2025-05-06 09:14:59.854133,server_2,23.99,83.84,22.31
2025-05-06 09:14:59.854133,server_3,64.31,60.47,67.42
2025-05-06 09:14:59.854133,server_4,39.46,73.47,41.68
2025-05-06 09:14:59.854133,server_5,42.94,17.3,78.69
2025-05-06 08:59:59.854133,server_1,23.1,17.12,51.02
2025-05-06 08:59:59.854133,server_2,99.18,87.39,35.63
2025-05-06 08:59:59.854133,server_3,27.39,49.47,28.98
2025-05-06 08:59:59.854133,server_4,29.86,42.1,57.48
2025-05-06 08:59:59.854133,server_5,11.37,68.04,65.73
2025-05-06 08:44:59.854133,server_1,14.7,93.7,42.39
2025-05-06 08:44:59.854133,server_2,66.82,56.3,37.7
2025-05-06 08:44:59.854133,server_3,27.76,30.33,63.44
2025-05-06 08:44:59.854133,server_4,38.41,79.06,23.45
2025-05-06 08:44:59.854133,server_5,97.85,84.38,32.27
2025-05-06 08:29:59.854133,server_1,99.37,23.26,39.22
2025-05-06 08:29:59.854133,server_2,53.81,60.67,67.9
2025-05-06 08:29:59.854133,server_3,68.41,81.52,29.33
2025-05-06 08:29:59.854133,server_4,39.5,13.73,70.67
2025-05-06 08:29:59.854133,server_5,87.32,74.74,48.91
2025-05-06 08:14:59.854133,server_1,68.2,54.93,20.28
2025-05-06 08:14:59.854133,server_2,67.67,91.22,40.19
2025-05-06 08:14:59.854133,server_3,31.84,98.32,28.29
2025-05-06 08:14:59.854133,server_4,84.58,35.56,80.94
2025-05-06 08:14:59.854133,server_5,86.05,70.23,27.1
2025-05-06 07:59:59.854133,server_1,8.09,36.83,98.08
2025-05-06 07:59:59.854133,server_2,38.97,69.2,42.75
2025-05-06 07:59:59.854133,server_3,87.48,89.41,47.5
2025-05-06 07:59:59.854133,server_4,44.5,13.33,67.35
2025-05-06 07:59:59.854133,server_5,89.5,93.86,55.68
2025-05-06 07:44:59.854133,server_1,96.59,83.38,82.19
2025-05-06 07:44:59.854133,server_2,45.55,53.61,47.99
2025-05-06 07:44:59.854133,server_3,49.01,91.96,47.27
2025-05-06 07:44:59.854133,server_4,11.14,62.55,96.08
2025-05-06 07:44:59.854133,server_5,95.09,64.6,90.64
2025-05-06 07:29:59.854133,server_1,78.56,16.49,50.66
2025-05-06 07:29:59.854133,server_2,86.7,51.36,97.17
2025-05-06 07:29:59.854133,server_3,5.44,54.6,71.39
2025-05-06 07:29:59.854133,server_4,11.41,19.52,88.19
2025-05-06 07:29:59.854133,server_5,36.61,47.65,46.35
2025-05-06 07:14:59.854133,server_1,33.22,84.26,29.67
2025-05-06 07:14:59.854133,server_2,53.99,35.92,88.33
2025-05-06 07:14:59.854133,server_3,73.89,83.77,63.0
2025-05-06 07:14:59.854133,server_4,50.9,10.27,32.11
2025-05-06 07:14:59.854133,server_5,11.56,50.28,38.43
2025-05-06 06:59:59.854133,server_1,22.8,62.92,66.56
2025-05-06 06:59:59.854133,server_2,60.58,47.79,62.33
2025-05-06 06:59:59.854133,server_3,56.82,71.81,65.06
2025-05-06 06:59:59.854133,server_4,5.21,91.68,48.94
2025-05-06 06:59:59.854133,server_5,68.74,73.01,45.93
2025-05-06 06:44:59.854133,server_1,60.25,51.21,57.32
2025-05-06 06:44:59.854133,server_2,64.33,41.87,56.83
2025-05-06 06:44:59.854133,server_3,52.53,64.65,41.96
2025-05-06 06:44:59.854133,server_4,49.68,29.47,78.84
2025-05-06 06:44:59.854133,server_5,47.18,28.69,64.82
2025-05-06 06:29:59.854133,server_1,37.57,84.12,63.26
2025-05-06 06:29:59.854133,server_2,42.55,33.87,64.04
2025-05-06 06:29:59.854133,server_3,19.98,38.38,62.43
2025-05-06 06:29:59.854133,server_4,48.55,19.51,20.58
2025-05-06 06:29:59.854133,server_5,41.07,74.0,87.62
2025-05-06 06:14:59.854133,server_1,73.2,53.64,52.85
2025-05-06 06:14:59.854133,server_2,92.78,58.27,78.75
2025-05-06 06:14:59.854133,server_3,17.86,99.76,31.98
2025-05-06 06:14:59.854133,server_4,52.02,93.66,37.36
2025-05-06 06:14:59.854133,server_5,8.46,79.47,86.35
2025-05-06 05:59:59.854133,server_1,12.26,74.67,60.44
2025-05-06 05:59:59.854133,server_2,74.33,45.1,56.77
2025-05-06 05:59:59.854133,server_3,69.36,76.87,71.68
2025-05-06 05:59:59.854133,server_4,30.16,28.32,55.79
2025-05-06 05:59:59.854133,server_5,84.85,90.43,24.42
2025-05-06 05:44:59.854133,server_1,16.17,88.69,76.98
2025-05-06 05:44:59.854133,server_2,77.14,89.93,79.69
2025-05-06 05:44:59.854133,server_3,92.42,45.76,71.62
2025-05-06 05:44:59.854133,server_4,19.17,55.01,73.7
2025-05-06 05:44:59.854133,server_5,71.01,70.78,21.49
2025-05-06 05:29:59.854133,server_1,21.82,38.39,20.23
2025-05-06 05:29:59.854133,server_2,95.75,30.82,47.35
2025-05-06 05:29:59.854133,server_3,14.29,14.24,50.18
2025-05-06 05:29:59.854133,server_4,65.82,66.79,43.64
2025-05-06 05:29:59.854133,server_5,40.47,16.71,32.3
2025-05-06 05:14:59.854133,server_1,59.14,54.62,48.4
2025-05-06 05:14:59.854133,server_2,55.43,29.82,89.74
2025-05-06 05:14:59.854133,server_3,70.26,30.34,89.21
2025-05-06 05:14:59.854133,server_4,96.69,52.02,91.17
2025-05-06 05:14:59.854133,server_5,35.49,16.48,21.05
2025-05-06 04:59:59.854133,server_1,16.76,65.6,68.71
2025-05-06 04:59:59.854133,server_2,75.42,72.29,51.14
2025-05-06 04:59:59.854133,server_3,7.92,23.02,42.61
2025-05-06 04:59:59.854133,server_4,85.73,67.42,29.09
2025-05-06 04:59:59.854133,server_5,14.91,40.95,84.56
2025-05-06 04:44:59.854133,server_1,82.38,72.45,95.58
2025-05-06 04:44:59.854133,server_2,77.45,33.03,28.39
2025-05-06 04:44:59.854133,server_3,36.88,96.13,84.92
2025-05-06 04:44:59.854133,server_4,77.75,78.69,73.14
2025-05-06 04:44:59.854133,server_5,86.3,84.72,35.82
2025-05-06 04:29:59.854133,server_1,30.32,70.07,57.86
2025-05-06 04:29:59.854133,server_2,66.6,61.3,92.81
2025-05-06 04:29:59.854133,server_3,58.83,61.78,74.05
2025-05-06 04:29:59.854133,server_4,50.16,84.35,75.8
2025-05-06 04:29:59.854133,server_5,41.88,81.27,22.42
2025-05-06 04:14:59.854133,server_1,53.69,95.81,63.25
2025-05-06 04:14:59.854133,server_2,50.39,92.86,95.77
2025-05-06 04:14:59.854133,server_3,34.53,68.27,80.56
2025-05-06 04:14:59.854133,server_4,69.37,72.16,69.45
2025-05-06 04:14:59.854133,server_5,17.46,89.64,38.85
2025-05-06 03:59:59.854133,server_1,21.44,62.74,57.03
2025-05-06 03:59:59.854133,server_2,45.49,89.38,41.9
2025-05-06 03:59:59.854133,server_3,39.08,46.68,79.56
2025-05-06 03:59:59.854133,server_4,11.28,72.24,55.14
2025-05-06 03:59:59.854133,server_5,49.84,54.91,35.64
2025-05-06 03:44:59.854133,server_1,68.95,38.14,92.82
2025-05-06 03:44:59.854133,server_2,66.69,52.9,43.62
2025-05-06 03:44:59.854133,server_3,15.77,76.15,56.6
2025-05-06 03:44:59.854133,server_4,66.39,15.16,45.14
2025-05-06 03:44:59.854133,server_5,82.62,38.42,98.56
2025-05-06 03:29:59.854133,server_1,70.45,17.91,55.1
2025-05-06 03:29:59.854133,server_2,79.5,31.17,32.68
2025-05-06 03:29:59.854133,server_3,85.58,31.74,99.01
2025-05-06 03:29:59.854133,server_4,9.89,68.19,98.29
2025-05-06 03:29:59.854133,server_5,99.7,39.79,75.3
2025-05-06 03:14:59.854133,server_1,72.99,30.71,70.66
2025-05-06 03:14:59.854133,server_2,8.26,58.04,23.81
2025-05-06 03:14:59.854133,server_3,86.24,99.16,85.17
2025-05-06 03:14:59.854133,server_4,48.14,68.55,62.89
2025-05-06 03:14:59.854133,server_5,38.78,87.12,32.76
2025-05-06 02:59:59.854133,server_1,47.54,18.77,28.21
2025-05-06 02:59:59.854133,server_2,85.84,70.14,27.02
2025-05-06 02:59:59.854133,server_3,81.58,69.05,96.06
2025-05-06 02:59:59.854133,server_4,60.97,46.15,31.91
2025-05-06 02:59:59.854133,server_5,10.08,96.15,65.12
2025-05-06 02:44:59.854133,server_1,79.85,40.92,93.07
2025-05-06 02:44:59.854133,server_2,26.78,82.36,21.25
2025-05-06 02:44:59.854133,server_3,35.44,69.09,66.57
2025-05-06 02:44:59.854133,server_4,15.77,51.57,32.75
2025-05-06 02:44:59.854133,server_5,21.96,58.03,37.31
2025-05-06 02:29:59.854133,server_1,38.38,79.58,93.39
2025-05-06 02:29:59.854133,server_2,51.85,88.51,41.2
2025-05-06 02:29:59.854133,server_3,45.97,94.21,45.83
2025-05-06 02:29:59.854133,server_4,51.5,54.89,58.1
2025-05-06 02:29:59.854133,server_5,30.22,29.79,97.29
2025-05-06 02:14:59.854133,server_1,42.09,96.27,23.64
2025-05-06 02:14:59.854133,server_2,37.61,30.94,83.36
2025-05-06 02:14:59.854133,server_3,79.64,67.07,56.93
2025-05-06 02:14:59.854133,server_4,5.78,74.45,64.76
2025-05-06 02:14:59.854133,server_5,87.61,99.9,71.23
2025-05-06 01:59:59.854133,server_1,55.17,27.76,67.75
2025-05-06 01:59:59.854133,server_2,98.06,15.91,62.89
2025-05-06 01:59:59.854133,server_3,29.68,35.61,97.54
2025-05-06 01:59:59.854133,server_4,30.12,14.21,95.5
2025-05-06 01:59:59.854133,server_5,72.17,84.74,59.68
2025-05-06 01:44:59.854133,server_1,31.81,71.83,28.32
2025-05-06 01:44:59.854133,server_2,95.96,20.83,42.85
2025-05-06 01:44:59.854133,server_3,44.49,24.93,76.27
2025-05-06 01:44:59.854133,server_4,72.94,25.31,50.69
2025-05-06 01:44:59.854133,server_5,57.4,15.23,38.43
2025-05-06 01:29:59.854133,server_1,52.11,54.43,33.79
2025-05-06 01:29:59.854133,server_2,52.7,33.12,77.69
2025-05-06 01:29:59.854133,server_3,37.37,91.96,42.51
2025-05-06 01:29:59.854133,server_4,10.23,38.15,21.36
2025-05-06 01:29:59.854133,server_5,91.33,86.34,24.47
2025-05-06 01:14:59.854133,server_1,96.13,67.87,90.05
2025-05-06 01:14:59.854133,server_2,62.72,82.43,48.47
2025-05-06 01:14:59.854133,server_3,57.85,92.22,57.07
2025-05-06 01:14:59.854133,server_4,34.23,74.47,98.55
2025-05-06 01:14:59.854133,server_5,32.59,47.69,85.18
2025-05-06 00:59:59.854133,server_1,8.15,74.89,90.88
2025-05-06 00:59:59.854133,server_2,7.65,83.32,23.33
2025-05-06 00:59:59.854133,server_3,64.42,14.69,96.01
2025-05-06 00:59:59.854133,server_4,29.87,39.17,42.58
2025-05-06 00:59:59.854133,server_5,25.37,93.86,43.41
2025-05-06 00:44:59.854133,server_1,95.6,71.87,55.03
2025-05-06 00:44:59.854133,server_2,21.17,76.91,69.37
2025-05-06 00:44:59.854133,server_3,49.09,50.2,66.36
2025-05-06 00:44:59.854133,server_4,77.07,47.22,46.99
2025-05-06 00:44:59.854133,server_5,18.14,50.72,48.82
2025-05-06 00:29:59.854133,server_1,26.53,51.45,93.97
2025-05-06 00:29:59.854133,server_2,56.78,80.69,27.93
2025-05-06 00:29:59.854133,server_3,38.39,51.88,70.32
2025-05-06 00:29:59.854133,server_4,86.35,99.11,45.12
2025-05-06 00:29:59.854133,server_5,29.63,23.71,45.59
2025-05-06 00:14:59.854133,server_1,26.9,95.67,25.17
2025-05-06 00:14:59.854133,server_2,11.79,88.56,34.39
2025-05-06 00:14:59.854133,server_3,42.4,89.91,91.1
2025-05-06 00:14:59.854133,server_4,32.41,75.99,98.16
2025-05-06 00:14:59.854133,server_5,57.6,67.06,99.83
2025-05-05 23:59:59.854133,server_1,93.27,59.93,53.19
2025-05-05 23:59:59.854133,server_2,41.66,28.7,95.66
2025-05-05 23:59:59.854133,server_3,37.28,46.1,42.69
2025-05-05 23:59:59.854133,server_4,72.56,46.88,80.31
2025-05-05 23:59:59.854133,server_5,16.23,87.84,50.69
2025-05-05 23:44:59.854133,server_1,21.95,77.14,57.02
2025-05-05 23:44:59.854133,server_2,88.53,71.86,33.0
2025-05-05 23:44:59.854133,server_3,88.75,79.86,34.52
2025-05-05 23:44:59.854133,server_4,11.75,30.42,56.23
2025-05-05 23:44:59.854133,server_5,86.32,16.17,27.6
2025-05-05 23:29:59.854133,server_1,76.06,24.6,33.3
2025-05-05 23:29:59.854133,server_2,35.28,51.94,92.89
2025-05-05 23:29:59.854133,server_3,6.35,79.66,72.81
2025-05-05 23:29:59.854133,server_4,54.86,15.6,98.88
2025-05-05 23:29:59.854133,server_5,34.56,60.45,24.32
2025-05-05 23:14:59.854133,server_1,93.25,13.16,63.78
2025-05-05 23:14:59.854133,server_2,39.17,90.44,38.39
2025-05-05 23:14:59.854133,server_3,96.6,68.16,52.64
2025-05-05 23:14:59.854133,server_4,46.38,63.92,65.66
2025-05-05 23:14:59.854133,server_5,85.89,20.6,52.53
2025-05-05 22:59:59.854133,server_1,74.66,30.48,66.67
2025-05-05 22:59:59.854133,server_2,20.3,81.72,23.4
2025-05-05 22:59:59.854133,server_3,32.65,32.15,56.13
2025-05-05 22:59:59.854133,server_4,54.94,10.22,78.47
2025-05-05 22:59:59.854133,server_5,59.81,72.48,55.09
2025-05-05 22:44:59.854133,server_1,27.91,23.36,94.32
2025-05-05 22:44:59.854133,server_2,12.04,80.69,92.42
2025-05-05 22:44:59.854133,server_3,28.91,91.14,84.18
2025-05-05 22:44:59.854133,server_4,12.08,13.36,68.15
2025-05-05 22:44:59.854133,server_5,90.46,38.22,56.57
2025-05-05 22:29:59.854133,server_1,67.48,63.07,23.49
2025-05-05 22:29:59.854133,server_2,95.93,33.95,97.88
2025-05-05 22:29:59.854133,server_3,41.37,68.52,61.12
2025-05-05 22:29:59.854133,server_4,98.03,85.1,45.99
2025-05-05 22:29:59.854133,server_5,82.41,20.37,48.88
2025-05-05 22:14:59.854133,server_1,61.26,71.07,48.87
2025-05-05 22:14:59.854133,server_2,47.18,46.03,57.85
2025-05-05 22:14:59.854133,server_3,75.63,68.34,72.8
2025-05-05 22:14:59.854133,server_4,9.56,52.66,34.38
2025-05-05 22:14:59.854133,server_5,17.59,19.73,98.22
2025-05-05 21:59:59.854133,server_1,26.63,57.33,68.25
2025-05-05 21:59:59.854133,server_2,54.88,73.56,45.15
2025-05-05 21:59:59.854133,server_3,52.56,31.31,57.87
2025-05-05 21:59:59.854133,server_4,36.72,50.8,43.2
2025-05-05 21:59:59.854133,server_5,37.38,65.72,87.35
2025-05-05 21:44:59.854133,server_1,85.35,97.03,22.64
2025-05-05 21:44:59.854133,server_2,52.89,32.83,49.59
2025-05-05 21:44:59.854133,server_3,56.26,54.69,43.75
2025-05-05 21:44:59.854133,server_4,7.88,28.12,98.39
2025-05-05 21:44:59.854133,server_5,75.87,16.92,91.6
2025-05-05 21:29:59.854133,server_1,46.36,40.17,60.74
2025-05-05 21:29:59.854133,server_2,32.93,27.11,89.16
2025-05-05 21:29:59.854133,server_3,84.05,67.34,46.02
2025-05-05 21:29:59.854133,server_4,44.23,65.69,26.61
2025-05-05 21:29:59.854133,server_5,90.71,93.57,99.19
2025-05-05 21:14:59.854133,server_1,20.64,41.52,98.0
2025-05-05 21:14:59.854133,server_2,95.13,71.46,28.22
2025-05-05 21:14:59.854133,server_3,67.61,11.07,39.05
2025-05-05 21:14:59.854133,server_4,23.42,30.73,37.99
2025-05-05 21:14:59.854133,server_5,39.74,34.49,93.04
2025-05-05 20:59:59.854133,server_1,74.61,95.66,64.24
2025-05-05 20:59:59.854133,server_2,65.44,61.4,38.77
2025-05-05 20:59:59.854133,server_3,76.04,67.0,80.74
2025-05-05 20:59:59.854133,server_4,44.16,62.59,82.55
2025-05-05 20:59:59.854133,server_5,66.19,51.69,23.96
2025-05-05 20:44:59.854133,server_1,63.68,36.31,90.2
2025-05-05 20:44:59.854133,server_2,60.91,17.64,39.35
2025-05-05 20:44:59.854133,server_3,99.97,43.07,88.72
2025-05-05 20:44:59.854133,server_4,77.11,88.6,44.05
2025-05-05 20:44:59.854133,server_5,57.53,56.5,83.04
2025-05-05 20:29:59.854133,server_1,93.93,85.55,43.83
2025-05-05 20:29:59.854133,server_2,25.66,80.15,67.41
2025-05-05 20:29:59.854133,server_3,72.9,29.55,37.17
2025-05-05 20:29:59.854133,server_4,32.71,61.62,71.95
2025-05-05 20:29:59.854133,server_5,70.01,48.73,72.56
2025-05-05 20:14:59.854133,server_1,28.75,59.95,37.21
2025-05-05 20:14:59.854133,server_2,84.62,14.53,49.42
2025-05-05 20:14:59.854133,server_3,37.47,94.99,22.74
2025-05-05 20:14:59.854133,server_4,27.55,48.1,64.13
2025-05-05 20:14:59.854133,server_5,54.01,10.08,52.64
2025-05-05 19:59:59.854133,server_1,58.3,71.27,28.04
2025-05-05 19:59:59.854133,server_2,82.35,30.67,32.27
2025-05-05 19:59:59.854133,server_3,82.23,78.09,47.44
2025-05-05 19:59:59.854133,server_4,85.69,53.2,24.92
2025-05-05 19:59:59.854133,server_5,13.6,73.75,64.05
2025-05-05 19:44:59.854133,server_1,64.47,36.4,96.54
2025-05-05 19:44:59.854133,server_2,39.0,65.29,36.44
2025-05-05 19:44:59.854133,server_3,68.82,94.21,68.62
2025-05-05 19:44:59.854133,server_4,13.06,44.91,91.15
2025-05-05 19:44:59.854133,server_5,95.55,13.65,75.8
2025-05-05 19:29:59.854133,server_1,63.19,24.12,90.9
2025-05-05 19:29:59.854133,server_2,41.32,17.02,35.48
2025-05-05 19:29:59.854133,server_3,20.7,90.26,62.37
2025-05-05 19:29:59.854133,server_4,51.33,61.88,54.49
2025-05-05 19:29:59.854133,server_5,72.77,24.02,91.48
2025-05-05 19:14:59.854133,server_1,97.15,42.49,58.37
2025-05-05 19:14:59.854133,server_2,59.78,89.68,61.8
2025-05-05 19:14:59.854133,server_3,40.78,42.59,95.13
2025-05-05 19:14:59.854133,server_4,49.24,52.55,24.56
2025-05-05 19:14:59.854133,server_5,58.35,48.22,91.74
2025-05-05 18:59:59.854133,server_1,55.45,99.48,20.23
2025-05-05 18:59:59.854133,server_2,67.25,36.41,26.08
2025-05-05 18:59:59.854133,server_3,52.04,58.82,46.18
2025-05-05 18:59:59.854133,server_4,95.77,67.75,35.34
2025-05-05 18:59:59.854133,server_5,97.77,62.08,86.75
2025-05-05 18:44:59.854133,server_1,99.31,65.67,27.59
2025-05-05 18:44:59.854133,server_2,70.33,54.06,41.38
2025-05-05 18:44:59.854133,server_3,19.35,19.16,35.98
2025-05-05 18:44:59.854133,server_4,34.37,74.67,76.52
2025-05-05 18:44:59.854133,server_5,22.59,64.29,95.66
2025-05-05 18:29:59.854133,server_1,61.86,68.7,25.85
2025-05-05 18:29:59.854133,server_2,19.91,84.88,70.4
2025-05-05 18:29:59.854133,server_3,81.23,78.12,28.27
2025-05-05 18:29:59.854133,server_4,93.74,44.31,47.07
2025-05-05 18:29:59.854133,server_5,53.44,70.78,25.74
2025-05-05 18:14:59.854133,server_1,38.19,70.25,42.64
2025-05-05 18:14:59.854133,server_2,42.59,19.75,79.06
2025-05-05 18:14:59.854133,server_3,75.74,86.72,57.15
2025-05-05 18:14:59.854133,server_4,51.55,76.93,22.43
2025-05-05 18:14:59.854133,server_5,82.57,77.97,87.24
2025-05-05 17:59:59.854133,server_1,67.14,52.42,64.56
2025-05-05 17:59:59.854133,server_2,38.26,57.1,56.12
2025-05-05 17:59:59.854133,server_3,81.24,14.17,96.28
2025-05-05 17:59:59.854133,server_4,71.36,93.86,38.57
2025-05-05 17:59:59.854133,server_5,75.14,20.34,78.63
2025-05-05 17:44:59.854133,server_1,9.9,88.46,69.18
2025-05-05 17:44:59.854133,server_2,89.64,48.64,77.53
2025-05-05 17:44:59.854133,server_3,70.85,68.87,31.95
2025-05-05 17:44:59.854133,server_4,35.98,40.57,74.26
2025-05-05 17:44:59.854133,server_5,40.43,74.04,78.75
2025-05-05 17:29:59.854133,server_1,52.42,36.44,37.75
2025-05-05 17:29:59.854133,server_2,67.43,79.86,37.55
2025-05-05 17:29:59.854133,server_3,10.82,61.55,76.04
2025-05-05 17:29:59.854133,server_4,54.79,41.25,56.39
2025-05-05 17:29:59.854133,server_5,15.68,62.09,65.35
2025-05-05 17:14:59.854133,server_1,39.2,62.99,84.03
2025-05-05 17:14:59.854133,server_2,5.89,69.76,92.04
2025-05-05 17:14:59.854133,server_3,49.43,91.29,82.76
2025-05-05 17:14:59.854133,server_4,32.3,51.11,87.25
2025-05-05 17:14:59.854133,server_5,81.44,90.82,72.11
2025-05-05 16:59:59.854133,server_1,36.93,23.14,52.78
2025-05-05 16:59:59.854133,server_2,91.08,82.21,75.86
2025-05-05 16:59:59.854133,server_3,40.88,89.37,30.09
2025-05-05 16:59:59.854133,server_4,6.81,55.45,53.82
2025-05-05 16:59:59.854133,server_5,76.82,99.02,48.36
2025-05-05 16:44:59.854133,server_1,99.74,32.74,62.65
2025-05-05 16:44:59.854133,server_2,72.72,43.23,65.48
2025-05-05 16:44:59.854133,server_3,62.69,35.65,91.93
2025-05-05 16:44:59.854133,server_4,31.07,65.5,70.07
2025-05-05 16:44:59.854133,server_5,98.65,88.94,27.19
2025-05-05 16:29:59.854133,server_1,7.88,38.1,99.48
2025-05-05 16:29:59.854133,server_2,93.33,79.83,44.36
2025-05-05 16:29:59.854133,server_3,82.62,71.01,65.56
2025-05-05 16:29:59.854133,server_4,30.31,13.9,22.58
2025-05-05 16:29:59.854133,server_5,6.07,52.25,52.19
2025-05-05 16:14:59.854133,server_1,30.8,61.0,47.94
2025-05-05 16:14:59.854133,server_2,33.94,79.73,29.57
2025-05-05 16:14:59.854133,server_3,47.71,13.79,35.62
2025-05-05 16:14:59.854133,server_4,72.93,55.49,43.33
2025-05-05 16:14:59.854133,server_5,23.87,32.7,53.96
2025-05-05 15:59:59.854133,server_1,24.36,57.37,44.99
2025-05-05 15:59:59.854133,server_2,29.91,21.11,60.64
2025-05-05 15:59:59.854133,server_3,71.44,30.87,68.41
2025-05-05 15:59:59.854133,server_4,70.75,78.77,40.43
2025-05-05 15:59:59.854133,server_5,80.34,78.83,56.31
2025-05-05 15:44:59.854133,server_1,93.74,57.27,31.51
2025-05-05 15:44:59.854133,server_2,64.37,10.92,96.55
2025-05-05 15:44:59.854133,server_3,78.5,87.26,75.76
2025-05-05 15:44:59.854133,server_4,47.25,44.76,62.59
2025-05-05 15:44:59.854133,server_5,63.59,95.07,72.33
2025-05-05 15:29:59.854133,server_1,18.01,31.34,23.78
2025-05-05 15:29:59.854133,server_2,77.91,43.0,47.87
2025-05-05 15:29:59.854133,server_3,9.58,31.79,55.98
2025-05-05 15:29:59.854133,server_4,31.48,12.61,68.04
2025-05-05 15:29:59.854133,server_5,99.31,89.12,67.24
2025-05-05 15:14:59.854133,server_1,36.12,70.63,24.88
2025-05-05 15:14:59.854133,server_2,28.96,32.86,74.39
2025-05-05 15:14:59.854133,server_3,40.24,37.51,52.74
2025-05-05 15:14:59.854133,server_4,34.39,47.33,75.31
2025-05-05 15:14:59.854133,server_5,76.31,17.0,55.55
2025-05-05 14:59:59.854133,server_1,90.05,31.85,31.2
2025-05-05 14:59:59.854133,server_2,86.4,76.5,56.31
2025-05-05 14:59:59.854133,server_3,56.01,67.28,78.05
2025-05-05 14:59:59.854133,server_4,26.99,56.22,99.93
2025-05-05 14:59:59.854133,server_5,24.06,19.82,55.5
2025-05-05 14:44:59.854133,server_1,80.37,55.97,62.09
2025-05-05 14:44:59.854133,server_2,95.41,90.51,39.46
2025-05-05 14:44:59.854133,server_3,72.92,85.59,85.51
2025-05-05 14:44:59.854133,server_4,46.38,16.02,22.32
2025-05-05 14:44:59.854133,server_5,16.56,17.6,80.53
2025-05-05 14:29:59.854133,server_1,95.96,36.38,91.93
2025-05-05 14:29:59.854133,server_2,13.77,57.82,50.3
2025-05-05 14:29:59.854133,server_3,28.54,26.61,54.39
2025-05-05 14:29:59.854133,server_4,52.05,19.01,31.41
2025-05-05 14:29:59.854133,server_5,84.47,28.91,94.31
2025-05-05 14:14:59.854133,server_1,57.27,48.08,20.97
2025-05-05 14:14:59.854133,server_2,82.13,78.17,35.15
2025-05-05 14:14:59.854133,server_3,40.51,13.58,52.18
2025-05-05 14:14:59.854133,server_4,78.05,84.27,39.74
2025-05-05 14:14:59.854133,server_5,31.24,17.56,21.83
2025-05-05 13:59:59.854133,server_1,7.29,43.02,47.73
2025-05-05 13:59:59.854133,server_2,65.54,51.3,39.55
2025-05-05 13:59:59.854133,server_3,64.52,56.07,35.72
2025-05-05 13:59:59.854133,server_4,61.33,57.37,98.57
2025-05-05 13:59:59.854133,server_5,44.61,17.92,60.64
2025-05-05 13:44:59.854133,server_1,19.32,46.1,40.19
2025-05-05 13:44:59.854133,server_2,40.12,61.6,44.67
2025-05-05 13:44:59.854133,server_3,45.86,94.95,48.73
2025-05-05 13:44:59.854133,server_4,16.92,65.85,42.15
2025-05-05 13:44:59.854133,server_5,62.93,16.83,63.44
2025-05-05 13:29:59.854133,server_1,74.58,61.64,35.92
2025-05-05 13:29:59.854133,server_2,93.21,76.46,37.39
2025-05-05 13:29:59.854133,server_3,26.09,75.19,52.61
2025-05-05 13:29:59.854133,server_4,86.3,97.78,81.67
2025-05-05 13:29:59.854133,server_5,49.53,40.64,89.06
2025-05-05 13:14:59.854133,server_1,52.12,16.92,74.99
2025-05-05 13:14:59.854133,server_2,59.87,22.23,48.33
2025-05-05 13:14:59.854133,server_3,8.04,43.06,33.15
2025-05-05 13:14:59.854133,server_4,53.78,96.21,91.35
2025-05-05 13:14:59.854133,server_5,91.08,24.91,67.68
2025-05-05 12:59:59.854133,server_1,99.24,10.8,49.16
2025-05-05 12:59:59.854133,server_2,51.15,45.72,52.78
2025-05-05 12:59:59.854133,server_3,70.28,62.23,61.13
2025-05-05 12:59:59.854133,server_4,62.74,99.34,59.27
2025-05-05 12:59:59.854133,server_5,53.75,71.12,45.9
2025-05-05 12:44:59.854133,server_1,66.82,83.09,83.69
2025-05-05 12:44:59.854133,server_2,60.09,38.63,30.03
2025-05-05 12:44:59.854133,server_3,12.3,11.04,89.08
2025-05-05 12:44:59.854133,server_4,74.74,60.38,62.01
2025-05-05 12:44:59.854133,server_5,23.56,32.46,41.15
2025-05-05 12:29:59.854133,server_1,60.34,43.25,63.54
2025-05-05 12:29:59.854133,server_2,57.13,66.44,84.99
2025-05-05 12:29:59.854133,server_3,29.64,65.62,83.43
2025-05-05 12:29:59.854133,server_4,33.7,23.68,34.83
2025-05-05 12:29:59.854133,server_5,73.54,49.86,33.53
2025-05-05 12:14:59.854133,server_1,64.93,45.64,90.51
